# Compiler/linker allocations without a source DATA() definition.
name	object	rva	size	storage	alignment	section_ordinal	section_offset	scope	provenance
$SG39917	SOURCE\EVENTS.c	0x11b7f4	0xc	data	0x4	2	0x41e8	local	bounded-section-delta
$SG39919	SOURCE\EVENTS.c	0x11b800	0x44	data	0x4	2	0x41f4	local	unique-literal-payload
$SG39922	SOURCE\EVENTS.c	0x11b844	0x68	data	0x4	2	0x4238	local	unique-literal-payload
$SG39925	SOURCE\EVENTS.c	0x11b8ac	0x60	data	0x4	2	0x42a0	local	unique-literal-payload
$SG39928	SOURCE\EVENTS.c	0x11b90c	0x44	data	0x4	2	0x4300	local	unique-literal-payload
$SG40045	SOURCE\EVENTS.c	0x11b950	0x7c	data	0x4	2	0x4344	local	aligned-relocation-addend
$SG40047	SOURCE\EVENTS.c	0x11b9cc	0x50	data	0x4	2	0x43c0	local	aligned-relocation-addend
$SG40049	SOURCE\EVENTS.c	0x11ba1c	0x20	data	0x4	2	0x4410	local	aligned-relocation-addend
$SG40076	SOURCE\EVENTS.c	0x11ba3c	0xf8	data	0x4	2	0x4430	local	aligned-relocation-addend
$SG40109	SOURCE\EVENTS.c	0x11bb34	0xe8	data	0x4	2	0x4528	local	unique-literal-payload
$SG40111	SOURCE\EVENTS.c	0x11bc1c	0xec	data	0x4	2	0x4610	local	unique-literal-payload
$SG40119	SOURCE\EVENTS.c	0x11bd08	0x64	data	0x4	2	0x46fc	local	unique-literal-payload
$SG40121	SOURCE\EVENTS.c	0x11bd6c	0x4c	data	0x4	2	0x4760	local	unique-literal-payload
$SG40124	SOURCE\EVENTS.c	0x11bdb8	0x20	data	0x4	2	0x47ac	local	unique-literal-payload
$SG40128	SOURCE\EVENTS.c	0x11bdd8	0x48	data	0x4	2	0x47cc	local	unique-literal-payload
$SG40130	SOURCE\EVENTS.c	0x11be20	0xe4	data	0x4	2	0x4814	local	unique-literal-payload
$SG40132	SOURCE\EVENTS.c	0x11bf04	0x8c	data	0x4	2	0x48f8	local	unique-literal-payload
$SG40141	SOURCE\EVENTS.c	0x11bf90	0x3c	data	0x4	2	0x4984	local	unique-literal-payload
$SG40144	SOURCE\EVENTS.c	0x11bfcc	0x80	data	0x4	2	0x49c0	local	unique-literal-payload
$SG40153	SOURCE\EVENTS.c	0x11c04c	0xd4	data	0x4	2	0x4a40	local	unique-literal-payload
$SG40155	SOURCE\EVENTS.c	0x11c120	0x80	data	0x4	2	0x4b14	local	unique-literal-payload
$SG40207	SOURCE\EVENTS.c	0x11c1a0	0x70	data	0x4	2	0x4b94	local	aligned-relocation-addend
$SG40210	SOURCE\EVENTS.c	0x11c210	0x78	data	0x4	2	0x4c04	local	aligned-relocation-addend
$SG40212	SOURCE\EVENTS.c	0x11c288	0x94	data	0x4	2	0x4c7c	local	aligned-relocation-addend
$SG40242	SOURCE\EVENTS.c	0x11c31c	0x4	data	0x4	2	0x4d10	local	bounded-section-delta
$SG40292	SOURCE\EVENTS.c	0x11c320	0x10	data	0x4	2	0x4d14	local	unique-literal-payload
$SG40294	SOURCE\EVENTS.c	0x11c330	0x10	data	0x4	2	0x4d24	local	unique-literal-payload
$SG40296	SOURCE\EVENTS.c	0x11c340	0x10	data	0x4	2	0x4d34	local	unique-literal-payload
$SG40298	SOURCE\EVENTS.c	0x11c350	0x10	data	0x4	2	0x4d44	local	unique-literal-payload
$SG40300	SOURCE\EVENTS.c	0x11c360	0x10	data	0x4	2	0x4d54	local	unique-literal-payload
$SG40302	SOURCE\EVENTS.c	0x11c370	0xc	data	0x4	2	0x4d64	local	unique-literal-payload
$SG40329	SOURCE\EVENTS.c	0x11c37c	0xc	data	0x4	2	0x4d70	local	aligned-relocation-addend
$SG40438	SOURCE\EVENTS.c	0x11c388	0x4	data	0x4	2	0x4d7c	local	aligned-relocation-addend
$SG40441	SOURCE\EVENTS.c	0x11c38c	0x4	data	0x4	2	0x4d80	local	aligned-relocation-addend
$SG40444	SOURCE\EVENTS.c	0x11c390	0x4	data	0x4	2	0x4d84	local	aligned-relocation-addend
$SG40447	SOURCE\EVENTS.c	0x11c394	0x4	data	0x4	2	0x4d88	local	aligned-relocation-addend
$SG40471	SOURCE\EVENTS.c	0x11c398	0x4	data	0x4	2	0x4d8c	local	bounded-section-delta
$SG40473	SOURCE\EVENTS.c	0x11c39c	0x4	data	0x4	2	0x4d90	local	bounded-section-delta
$SG40477	SOURCE\EVENTS.c	0x11c3a0	0x4	data	0x4	2	0x4d94	local	bounded-section-delta
$SG40702	SOURCE\EVENTS.c	0x11c3a4	0x38	data	0x4	2	0x4d98	local	aligned-relocation-addend
$SG40738	SOURCE\EVENTS.c	0x11c3dc	0x10	data	0x4	2	0x4dd0	local	aligned-relocation-addend
$SG40740	SOURCE\EVENTS.c	0x11c3ec	0x10	data	0x4	2	0x4de0	local	aligned-relocation-addend
$SG41236	SOURCE\EVENTS.c	0x11c3fc	0x54	data	0x4	2	0x4df0	local	aligned-relocation-addend
$SG41240	SOURCE\EVENTS.c	0x11c450	0x4c	data	0x4	2	0x4e44	local	aligned-relocation-addend
$SG41242	SOURCE\EVENTS.c	0x11c49c	0x9c	data	0x4	2	0x4e90	local	aligned-relocation-addend
$SG41246	SOURCE\EVENTS.c	0x11c538	0x40	data	0x4	2	0x4f2c	local	aligned-relocation-addend
$SG41250	SOURCE\EVENTS.c	0x11c578	0x48	data	0x4	2	0x4f6c	local	aligned-relocation-addend
$SG41252	SOURCE\EVENTS.c	0x11c5c0	0x54	data	0x4	2	0x4fb4	local	aligned-relocation-addend
$SG41255	SOURCE\EVENTS.c	0x11c614	0x2c	data	0x4	2	0x5008	local	aligned-relocation-addend
$SG41259	SOURCE\EVENTS.c	0x11c640	0xe4	data	0x4	2	0x5034	local	aligned-relocation-addend
$SG41261	SOURCE\EVENTS.c	0x11c724	0xa0	data	0x4	2	0x5118	local	aligned-relocation-addend
$SG41266	SOURCE\EVENTS.c	0x11c7c4	0x4	data	0x4	2	0x51b8	local	aligned-relocation-addend
$SG41283	SOURCE\EVENTS.c	0x11c7c8	0x74	data	0x4	2	0x51bc	local	aligned-relocation-addend
$SG41285	SOURCE\EVENTS.c	0x11c83c	0x50	data	0x4	2	0x5230	local	aligned-relocation-addend
$SG41287	SOURCE\EVENTS.c	0x11c88c	0x50	data	0x4	2	0x5280	local	aligned-relocation-addend
$SG41289	SOURCE\EVENTS.c	0x11c8dc	0x70	data	0x4	2	0x52d0	local	aligned-relocation-addend
$SG41292	SOURCE\EVENTS.c	0x11c94c	0x4	data	0x4	2	0x5340	local	aligned-relocation-addend
$SG41295	SOURCE\EVENTS.c	0x11c950	0x64	data	0x4	2	0x5344	local	aligned-relocation-addend
$SG41366	SOURCE\EVENTS.c	0x11c9b8	0x2c	data	0x4	2	0x53a8	local	aligned-relocation-addend
$SG41370	SOURCE\EVENTS.c	0x11c9e4	0x2c	data	0x4	2	0x53d4	local	aligned-relocation-addend
$SG41374	SOURCE\EVENTS.c	0x11ca10	0x2c	data	0x4	2	0x5400	local	aligned-relocation-addend
$SG41378	SOURCE\EVENTS.c	0x11ca3c	0x2c	data	0x4	2	0x542c	local	aligned-relocation-addend
$SG41382	SOURCE\EVENTS.c	0x11ca68	0x2c	data	0x4	2	0x5458	local	aligned-relocation-addend
$SG41430	SOURCE\EVENTS.c	0x11ca98	0x2c	data	0x4	2	0x5484	local	candidate-coff-equivalence-class:EVENTS-data-source-file
$SG41435	SOURCE\EVENTS.c	0x11cac4	0x2c	data	0x4	2	0x54b0	local	candidate-coff-equivalence-class:EVENTS-data-source-file
$SG41440	SOURCE\EVENTS.c	0x11caf0	0x2c	data	0x4	2	0x54dc	local	candidate-coff-equivalence-class:EVENTS-data-source-file
$SG41445	SOURCE\EVENTS.c	0x11cb1c	0x2c	data	0x4	2	0x5508	local	candidate-coff-equivalence-class:EVENTS-data-source-file
$SG41450	SOURCE\EVENTS.c	0x11cb48	0x2c	data	0x4	2	0x5534	local	candidate-coff-equivalence-class:EVENTS-data-source-file
$SG41456	SOURCE\EVENTS.c	0x11cb74	0x8	data	0x4	2	0x5560	local	unique-literal-payload
$SG41457	SOURCE\EVENTS.c	0x11cb7c	0x8	data	0x4	2	0x5568	local	unique-literal-payload
$SG41458	SOURCE\EVENTS.c	0x11cb84	0x1c	data	0x4	2	0x5570	local	unique-literal-payload
$SG41463	SOURCE\EVENTS.c	0x11cba0	0xc	data	0x4	2	0x558c	local	unique-literal-payload
$SG41507	SOURCE\EVENTS.c	0x11cbb0	0x2c	data	0x4	2	0x5598	local	aligned-relocation-addend
$SG41549	SOURCE\EVENTS.c	0x11cbdc	0x2c	data	0x4	2	0x55c4	local	aligned-relocation-addend
$SG41617	SOURCE\EVENTS.c	0x11cc10	0x2c	data	0x4	2	0x55f0	local	aligned-relocation-addend
$SG41625	SOURCE\EVENTS.c	0x11cc3c	0x2c	data	0x4	2	0x561c	local	aligned-relocation-addend
$SG41634	SOURCE\EVENTS.c	0x11cc68	0x2c	data	0x4	2	0x5648	local	aligned-relocation-addend
$SG41644	SOURCE\EVENTS.c	0x11cc94	0x2c	data	0x4	2	0x5674	local	aligned-relocation-addend
$SG41650	SOURCE\EVENTS.c	0x11ccc0	0x2c	data	0x4	2	0x56a0	local	aligned-relocation-addend
$SG41657	SOURCE\EVENTS.c	0x11ccec	0x24	data	0x4	2	0x56cc	local	aligned-relocation-addend
$SG41661	SOURCE\EVENTS.c	0x11cd10	0xf	data	0x4	2	0x56f0	local	aligned-relocation-addend
$T41753	SOURCE\EVENTS.c	0xeb918	0x8	rdata	0x8	4	0x0	local	candidate-coff-section-translation
$T41782	SOURCE\EVENTS.c	0xeb920	0x8	rdata	0x8	4	0x8	local	candidate-coff-section-translation
$T41824	SOURCE\EVENTS.c	0xeb928	0x8	rdata	0x8	4	0x10	local	candidate-coff-section-translation
$T41830	SOURCE\EVENTS.c	0xeb930	0x8	rdata	0x8	4	0x18	local	candidate-coff-section-translation
$T41831	SOURCE\EVENTS.c	0xeb938	0x8	rdata	0x8	4	0x20	local	candidate-coff-section-translation
$T41836	SOURCE\EVENTS.c	0xeb940	0x8	rdata	0x8	4	0x28	local	candidate-coff-section-translation
$T41837	SOURCE\EVENTS.c	0xeb948	0x8	rdata	0x8	4	0x30	local	candidate-coff-section-translation
$T36759	SOURCE\FLY.c	0xeb910	0x8	rdata	0x8	3	0x0	local	candidate-coff-section-translation
$SG41155	SOURCE\GAME.c	0xf70e8	0x28	data	0x8	2	0x50	local	candidate-coff-reloc-bijection
$SG41168	SOURCE\GAME.c	0xf7110	0x4	data	0x8	2	0x78	local	candidate-coff-reloc-bijection
$SG41169	SOURCE\GAME.c	0xf7114	0x8	data	0x4	2	0x7c	local	candidate-coff-reloc-bijection
$SG41172	SOURCE\GAME.c	0xf711c	0x4	data	0x4	2	0x84	local	candidate-coff-reloc-bijection
$SG41173	SOURCE\GAME.c	0xf7120	0x8	data	0x8	2	0x88	local	candidate-coff-reloc-bijection
$SG41180	SOURCE\GAME.c	0xf7128	0x8	data	0x8	2	0x90	local	candidate-coff-reloc-bijection
$SG41182	SOURCE\GAME.c	0xf7130	0x8	data	0x8	2	0x98	local	candidate-coff-reloc-bijection
$SG41185	SOURCE\GAME.c	0xf7138	0x4	data	0x8	2	0xa0	local	candidate-coff-reloc-bijection
$SG41186	SOURCE\GAME.c	0xf713c	0x8	data	0x4	2	0xa4	local	candidate-coff-reloc-bijection
$SG41187	SOURCE\GAME.c	0xf7144	0x8	data	0x4	2	0xac	local	candidate-coff-reloc-bijection
$SG41189	SOURCE\GAME.c	0xf714c	0x8	data	0x4	2	0xb4	local	candidate-coff-reloc-bijection
$SG41191	SOURCE\GAME.c	0xf7154	0xc	data	0x4	2	0xbc	local	candidate-coff-reloc-bijection
$SG41192	SOURCE\GAME.c	0xf7160	0xc	data	0x8	2	0xc8	local	candidate-coff-reloc-bijection
$SG41228	SOURCE\GAME.c	0xf716c	0x28	data	0x4	2	0xd4	local	candidate-coff-reloc-bijection
$SG41232	SOURCE\GAME.c	0xf7194	0x8	data	0x4	2	0xfc	local	candidate-coff-reloc-bijection
$SG41238	SOURCE\GAME.c	0xf719c	0x4	data	0x4	2	0x104	local	candidate-coff-reloc-bijection
$SG41281	SOURCE\GAME.c	0xf71a0	0x8	data	0x8	2	0x108	local	candidate-coff-reloc-bijection
$SG41292	SOURCE\GAME.c	0xf71ac	0x4	data	0x8	2	0x110	local	candidate-coff-reloc-bijection
$SG41294	SOURCE\GAME.c	0xf71b0	0x4	data	0x4	2	0x114	local	candidate-coff-reloc-bijection
$SG41299	SOURCE\GAME.c	0xf71b4	0x4	data	0x8	2	0x118	local	candidate-coff-reloc-bijection
$SG41300	SOURCE\GAME.c	0xf71b8	0x8	data	0x4	2	0x11c	local	candidate-coff-reloc-bijection
$SG41301	SOURCE\GAME.c	0xf71c0	0x8	data	0x4	2	0x124	local	candidate-coff-reloc-bijection
$SG41303	SOURCE\GAME.c	0xf71c8	0x8	data	0x4	2	0x12c	local	candidate-coff-reloc-bijection
$SG41316	SOURCE\GAME.c	0xf71d0	0x4	data	0x4	2	0x134	local	candidate-coff-reloc-bijection
$SG41345	SOURCE\GAME.c	0xf71d4	0x28	data	0x8	2	0x138	local	candidate-coff-reloc-bijection
$SG41349	SOURCE\GAME.c	0xf71fc	0x28	data	0x8	2	0x160	local	candidate-coff-reloc-bijection
$SG41355	SOURCE\GAME.c	0xf7224	0x28	data	0x8	2	0x188	local	candidate-coff-reloc-bijection
$SG41361	SOURCE\GAME.c	0xf724c	0x4	data	0x8	2	0x1b0	local	candidate-coff-reloc-bijection
$SG41451	SOURCE\GAME.c	0xf7250	0x4	data	0x4	2	0x1b4	local	candidate-coff-reloc-bijection
$SG41529	SOURCE\GAME.c	0xf7254	0x10	data	0x8	2	0x1b8	local	candidate-coff-reloc-bijection
$SG41531	SOURCE\GAME.c	0xf7264	0x10	data	0x8	2	0x1c8	local	candidate-coff-reloc-bijection
$SG41924	SOURCE\GAME.c	0xf7278	0x8	data	0x8	2	0x1d8	local	candidate-coff-reloc-bijection
$SG41948	SOURCE\GAME.c	0xf7280	0x28	data	0x8	2	0x1e0	local	candidate-coff-reloc-bijection
$SG41952	SOURCE\GAME.c	0xf72a8	0x28	data	0x8	2	0x208	local	candidate-coff-reloc-bijection
$SG41958	SOURCE\GAME.c	0xf72d0	0x28	data	0x8	2	0x230	local	candidate-coff-reloc-bijection
$SG42026	SOURCE\GAME.c	0xf72f8	0x14	data	0x8	2	0x258	local	candidate-coff-reloc-bijection
$SG42034	SOURCE\GAME.c	0xf730c	0x10	data	0x4	2	0x26c	local	candidate-coff-reloc-bijection
$SG42053	SOURCE\GAME.c	0xf731c	0x4	data	0x4	2	0x27c	local	candidate-coff-reloc-bijection
$SG42054	SOURCE\GAME.c	0xf7320	0x4	data	0x8	2	0x280	local	candidate-coff-reloc-bijection
$SG42055	SOURCE\GAME.c	0xf7324	0x4	data	0x4	2	0x284	local	candidate-coff-reloc-bijection
$SG42065	SOURCE\GAME.c	0xf7328	0x8	data	0x8	2	0x288	local	candidate-coff-reloc-bijection
$SG42067	SOURCE\GAME.c	0xf7330	0x8	data	0x8	2	0x290	local	candidate-coff-reloc-bijection
$SG42116	SOURCE\GAME.c	0xf7338	0x50	data	0x8	2	0x298	local	candidate-coff-reloc-bijection
$SG42176	SOURCE\GAME.c	0xf738c	0xc	data	0x8	2	0x2e8	local	candidate-coff-reloc-bijection
$SG42181	SOURCE\GAME.c	0xf7398	0x10	data	0x4	2	0x2f4	local	candidate-coff-reloc-bijection
$SG42197	SOURCE\GAME.c	0xf73a8	0x28	data	0x4	2	0x304	local	candidate-coff-reloc-bijection
$SG42200	SOURCE\GAME.c	0xf73d0	0x4	data	0x4	2	0x32c	local	candidate-coff-reloc-bijection
$SG42203	SOURCE\GAME.c	0xf73d4	0x8	data	0x8	2	0x330	local	candidate-coff-reloc-bijection
$SG42207	SOURCE\GAME.c	0xf73dc	0x8	data	0x8	2	0x338	local	candidate-coff-reloc-bijection
$SG42209	SOURCE\GAME.c	0xf73e4	0x8	data	0x8	2	0x340	local	candidate-coff-reloc-bijection
$SG42213	SOURCE\GAME.c	0xf73ec	0x8	data	0x8	2	0x348	local	candidate-coff-reloc-bijection
$SG42218	SOURCE\GAME.c	0xf73f4	0x8	data	0x8	2	0x350	local	candidate-coff-reloc-bijection
$SG42220	SOURCE\GAME.c	0xf73fc	0x8	data	0x8	2	0x358	local	candidate-coff-reloc-bijection
$SG42222	SOURCE\GAME.c	0xf7404	0x8	data	0x8	2	0x360	local	candidate-coff-reloc-bijection
$SG42225	SOURCE\GAME.c	0xf740c	0x4	data	0x8	2	0x368	local	candidate-coff-reloc-bijection
$SG42227	SOURCE\GAME.c	0xf7410	0x8	data	0x4	2	0x36c	local	candidate-coff-reloc-bijection
$SG42230	SOURCE\GAME.c	0xf7418	0x14	data	0x4	2	0x374	local	candidate-coff-reloc-bijection
$SG42231	SOURCE\GAME.c	0xf742c	0x8	data	0x8	2	0x388	local	candidate-coff-reloc-bijection
$SG42232	SOURCE\GAME.c	0xf7434	0x8	data	0x8	2	0x390	local	candidate-coff-reloc-bijection
$SG42233	SOURCE\GAME.c	0xf743c	0x8	data	0x8	2	0x398	local	candidate-coff-reloc-bijection
$SG42235	SOURCE\GAME.c	0xf7444	0x8	data	0x8	2	0x3a0	local	candidate-coff-reloc-bijection
$SG42246	SOURCE\GAME.c	0xf744c	0x4	data	0x8	2	0x3a8	local	candidate-coff-reloc-bijection
$SG42269	SOURCE\GAME.c	0xf7450	0x10	data	0x4	2	0x3ac	local	candidate-coff-reloc-bijection
$SG42278	SOURCE\GAME.c	0xf7460	0x28	data	0x4	2	0x3bc	local	candidate-coff-reloc-bijection
$SG42300	SOURCE\GAME.c	0xf7488	0x2c	data	0x4	2	0x3e4	local	candidate-coff-reloc-bijection
$SG42310	SOURCE\GAME.c	0xf74b4	0x58	data	0x8	2	0x410	local	candidate-coff-reloc-bijection
$SG42315	SOURCE\GAME.c	0xf750c	0x2c	data	0x8	2	0x468	local	candidate-coff-reloc-bijection
$SG42411	SOURCE\GAME.c	0xf7538	0xc	data	0x4	2	0x494	local	candidate-coff-reloc-bijection
$SG42429	SOURCE\GAME.c	0xf7544	0xc	data	0x8	2	0x4a0	local	candidate-coff-reloc-bijection
$SG43173	SOURCE\GAME.c	0xf755c	0x10	data	0x4	2	0x4ac	local	candidate-coff-reloc-bijection
$SG43372	SOURCE\GAME.c	0xf7570	0x28	data	0x4	2	0x4bc	local	candidate-coff-reloc-bijection
$SG43460	SOURCE\GAME.c	0xf759c	0x28	data	0x4	2	0x4e4	local	candidate-coff-reloc-bijection
$SG43556	SOURCE\GAME.c	0xf75c8	0x14	data	0x4	2	0x50c	local	candidate-coff-reloc-bijection
$SG43559	SOURCE\GAME.c	0xf75dc	0x10	data	0x8	2	0x520	local	candidate-coff-reloc-bijection
$SG43561	SOURCE\GAME.c	0xf75ec	0x20	data	0x8	2	0x530	local	candidate-coff-reloc-bijection
$SG43565	SOURCE\GAME.c	0xf760c	0x28	data	0x8	2	0x550	local	candidate-coff-reloc-bijection
$SG43567	SOURCE\GAME.c	0xf7634	0x8	data	0x8	2	0x578	local	candidate-coff-reloc-bijection
$SG43568	SOURCE\GAME.c	0xf763c	0x8	data	0x8	2	0x580	local	candidate-coff-reloc-bijection
$SG43570	SOURCE\GAME.c	0xf7644	0x14	data	0x8	2	0x588	local	candidate-coff-reloc-bijection
$SG43574	SOURCE\GAME.c	0xf7658	0x28	data	0x4	2	0x59c	local	candidate-coff-reloc-bijection
$SG43579	SOURCE\GAME.c	0xf7680	0x28	data	0x4	2	0x5c4	local	candidate-coff-reloc-bijection
$SG43583	SOURCE\GAME.c	0xf76a8	0x28	data	0x4	2	0x5ec	local	candidate-coff-reloc-bijection
$SG43593	SOURCE\GAME.c	0xf76d0	0x1c	data	0x4	2	0x614	local	candidate-coff-reloc-bijection
$SG43597	SOURCE\GAME.c	0xf76ec	0x8	data	0x8	2	0x630	local	candidate-coff-reloc-bijection
$SG43620	SOURCE\GAME.c	0xf76f4	0x8	data	0x8	2	0x638	local	candidate-coff-reloc-bijection
$SG43625	SOURCE\GAME.c	0xf76fc	0xc	data	0x8	2	0x640	local	candidate-coff-reloc-bijection
$SG43640	SOURCE\GAME.c	0xf7708	0x28	data	0x4	2	0x64c	local	candidate-coff-reloc-bijection
$SG43644	SOURCE\GAME.c	0xf7730	0x28	data	0x4	2	0x674	local	candidate-coff-reloc-bijection
$SG43648	SOURCE\GAME.c	0xf7758	0x28	data	0x4	2	0x69c	local	candidate-coff-reloc-bijection
$SG43652	SOURCE\GAME.c	0xf7780	0x28	data	0x4	2	0x6c4	local	candidate-coff-reloc-bijection
$SG43654	SOURCE\GAME.c	0xf77a8	0x10	data	0x4	2	0x6ec	local	candidate-coff-reloc-bijection
$SG43682	SOURCE\GAME.c	0xf77bc	0x4	data	0x4	2	0x6fc	local	candidate-coff-reloc-bijection
$SG43684	SOURCE\GAME.c	0xf77c0	0x8	data	0x8	2	0x700	local	candidate-coff-reloc-bijection
$SG43686	SOURCE\GAME.c	0xf77c8	0x20	data	0x8	2	0x708	local	candidate-coff-reloc-bijection
$SG43689	SOURCE\GAME.c	0xf77e8	0x10	data	0x8	2	0x728	local	candidate-coff-reloc-bijection
$SG43692	SOURCE\GAME.c	0xf77f8	0x1c	data	0x8	2	0x738	local	candidate-coff-reloc-bijection
$SG43694	SOURCE\GAME.c	0xf7814	0x1c	data	0x4	2	0x754	local	candidate-coff-reloc-bijection
$SG43699	SOURCE\GAME.c	0xf7830	0x28	data	0x8	2	0x770	local	candidate-coff-reloc-bijection
$SG43704	SOURCE\GAME.c	0xf7858	0x28	data	0x8	2	0x798	local	candidate-coff-reloc-bijection
$SG43708	SOURCE\GAME.c	0xf7880	0x28	data	0x8	2	0x7c0	local	candidate-coff-reloc-bijection
$SG43712	SOURCE\GAME.c	0xf78a8	0x28	data	0x8	2	0x7e8	local	candidate-coff-reloc-bijection
$SG43714	SOURCE\GAME.c	0xf78d0	0x4	data	0x8	2	0x810	local	candidate-coff-reloc-bijection
$SG43720	SOURCE\GAME.c	0xf78d4	0x24	data	0x4	2	0x814	local	candidate-coff-reloc-bijection
$SG43738	SOURCE\GAME.c	0xf78f8	0x4	data	0x8	2	0x838	local	candidate-coff-reloc-bijection
$SG43743	SOURCE\GAME.c	0xf78fc	0x24	data	0x4	2	0x83c	local	candidate-coff-reloc-bijection
$SG43745	SOURCE\GAME.c	0xf7920	0x8	data	0x8	2	0x860	local	candidate-coff-reloc-bijection
$SG43751	SOURCE\GAME.c	0xf7928	0x8	data	0x8	2	0x868	local	candidate-coff-reloc-bijection
$SG43752	SOURCE\GAME.c	0xf7930	0x8	data	0x8	2	0x870	local	candidate-coff-reloc-bijection
$SG43753	SOURCE\GAME.c	0xf7938	0x8	data	0x8	2	0x878	local	candidate-coff-reloc-bijection
$SG43758	SOURCE\GAME.c	0xf7940	0x28	data	0x8	2	0x880	local	candidate-coff-reloc-bijection
$SG43762	SOURCE\GAME.c	0xf7968	0x28	data	0x8	2	0x8a8	local	candidate-coff-reloc-bijection
$SG43766	SOURCE\GAME.c	0xf7990	0x28	data	0x8	2	0x8d0	local	candidate-coff-reloc-bijection
$SG43770	SOURCE\GAME.c	0xf79b8	0x28	data	0x8	2	0x8f8	local	candidate-coff-reloc-bijection
$SG43772	SOURCE\GAME.c	0xf79e0	0xc	data	0x8	2	0x920	local	candidate-coff-reloc-bijection
$SG43794	SOURCE\GAME.c	0xf79ec	0x10	data	0x4	2	0x92c	local	candidate-coff-reloc-bijection
$SG43800	SOURCE\GAME.c	0xf79fc	0xc	data	0x4	2	0x93c	local	candidate-coff-reloc-bijection
$SG43892	SOURCE\GAME.c	0xf7a10	0x28	data	0x8	2	0x948	local	candidate-coff-reloc-bijection
$SG43896	SOURCE\GAME.c	0xf7a38	0x28	data	0x8	2	0x970	local	candidate-coff-reloc-bijection
$SG43946	SOURCE\GAME.c	0xf7a64	0x8	data	0x8	2	0x998	local	candidate-coff-reloc-bijection
$SG43947	SOURCE\GAME.c	0xf7a6c	0x8	data	0x8	2	0x9a0	local	candidate-coff-reloc-bijection
$SG43951	SOURCE\GAME.c	0xf7a74	0x28	data	0x8	2	0x9a8	local	candidate-coff-reloc-bijection
$SG43952	SOURCE\GAME.c	0xf7a9c	0x8	data	0x8	2	0x9d0	local	candidate-coff-reloc-bijection
$SG43953	SOURCE\GAME.c	0xf7aa4	0x8	data	0x8	2	0x9d8	local	candidate-coff-reloc-bijection
$SG43956	SOURCE\GAME.c	0xf7aac	0x10	data	0x8	2	0x9e0	local	candidate-coff-reloc-bijection
$SG43958	SOURCE\GAME.c	0xf7abc	0x8	data	0x8	2	0x9f0	local	candidate-coff-reloc-bijection
$SG43959	SOURCE\GAME.c	0xf7ac4	0x8	data	0x8	2	0x9f8	local	candidate-coff-reloc-bijection
$SG43963	SOURCE\GAME.c	0xf7acc	0x28	data	0x8	2	0xa00	local	candidate-coff-reloc-bijection
$SG43964	SOURCE\GAME.c	0xf7af4	0x8	data	0x8	2	0xa28	local	candidate-coff-reloc-bijection
$SG43965	SOURCE\GAME.c	0xf7afc	0x8	data	0x8	2	0xa30	local	candidate-coff-reloc-bijection
$SG43970	SOURCE\GAME.c	0xf7b04	0x28	data	0x8	2	0xa38	local	candidate-coff-reloc-bijection
$SG43989	SOURCE\GAME.c	0xf7b2c	0x8	data	0x8	2	0xa60	local	candidate-coff-reloc-bijection
$SG43990	SOURCE\GAME.c	0xf7b34	0x8	data	0x8	2	0xa68	local	candidate-coff-reloc-bijection
$SG43992	SOURCE\GAME.c	0xf7b3c	0x8	data	0x8	2	0xa70	local	candidate-coff-reloc-bijection
$SG43993	SOURCE\GAME.c	0xf7b44	0x8	data	0x8	2	0xa78	local	candidate-coff-reloc-bijection
$SG43998	SOURCE\GAME.c	0xf7b4c	0x28	data	0x8	2	0xa80	local	candidate-coff-reloc-bijection
$SG44002	SOURCE\GAME.c	0xf7b74	0x28	data	0x8	2	0xaa8	local	candidate-coff-reloc-bijection
$SG44006	SOURCE\GAME.c	0xf7b9c	0x28	data	0x8	2	0xad0	local	candidate-coff-reloc-bijection
$SG44024	SOURCE\GAME.c	0xf7bc8	0x8	data	0x8	2	0xaf8	local	candidate-coff-reloc-bijection
$SG44025	SOURCE\GAME.c	0xf7bd0	0x8	data	0x8	2	0xb00	local	candidate-coff-reloc-bijection
$SG44029	SOURCE\GAME.c	0xf7bd8	0x28	data	0x8	2	0xb08	local	candidate-coff-reloc-bijection
$SG44030	SOURCE\GAME.c	0xf7c00	0x8	data	0x8	2	0xb30	local	candidate-coff-reloc-bijection
$SG44031	SOURCE\GAME.c	0xf7c08	0x8	data	0x8	2	0xb38	local	candidate-coff-reloc-bijection
$SG44036	SOURCE\GAME.c	0xf7c10	0x28	data	0x8	2	0xb40	local	candidate-coff-reloc-bijection
$SG44039	SOURCE\GAME.c	0xf7c38	0x8	data	0x8	2	0xb68	local	candidate-coff-reloc-bijection
$SG44040	SOURCE\GAME.c	0xf7c40	0x8	data	0x8	2	0xb70	local	candidate-coff-reloc-bijection
$SG44044	SOURCE\GAME.c	0xf7c48	0x28	data	0x8	2	0xb78	local	candidate-coff-reloc-bijection
$SG44045	SOURCE\GAME.c	0xf7c70	0x8	data	0x8	2	0xba0	local	candidate-coff-reloc-bijection
$SG44046	SOURCE\GAME.c	0xf7c78	0x8	data	0x8	2	0xba8	local	candidate-coff-reloc-bijection
$SG44053	SOURCE\GAME.c	0xf7c80	0x8	data	0x8	2	0xbb0	local	candidate-coff-reloc-bijection
$SG44054	SOURCE\GAME.c	0xf7c88	0x8	data	0x8	2	0xbb8	local	candidate-coff-reloc-bijection
