SOURCE/KB	?EventWindowHandler@@YIHAAUtag_message@@@Z	78.7435	{Experience}\n\nExperience allows your heroes to go up levels, 	\xd4\xa8P	0x4fe5c8
SOURCE/KB	?EventWindowHandler@@YIHAAUtag_message@@@Z	78.7435	increasing their primary and secondary skills.	\xd4\xa9P	0x4fe5d0
SOURCE/KB	?EventWindowHandler@@YIHAAUtag_message@@@Z	78.7435	{Resources}\n\nThere are seven resources in Heroes 2, used to 	D\xd7P	0x4fe9f4
SOURCE/KB	?EventWindowHandler@@YIHAAUtag_message@@@Z	78.7435	build and improves castles, purchase troops and recruit heroes.  	{\xce\xef\xfb\xf2}\x0a\x0a\xce\xef\xfb\xf2 \xef\xee\xe7\xe2\xee\xeb\xff\xe5\xf2 \xef\xee\xe2\xfb\xf8\xe0\xf2\xfc \xe2\xe0\xf8\xe8\xec \xe3\xe5\xf0\xee\xff\xec \xf1\xe2\xee\xe8 \xf3\xf0\xee\xe2\xed\xe8, \xf3\xe2\xe5\xeb\xe8\xf7\xe8\xe2\xe0\xf2\xfc \xef\xe5\xf0\xe2\xe8\xf7\xed\xfb\xe5 \xe8 \xe2\xf2\xee\xf0\xe8\xf7\xed\xfb\xe5 \xed\xe0\xe2\xfb\xea\xe8.	0x51495c
SOURCE/KB	?EventWindowHandler@@YIHAAUtag_message@@@Z	78.7435	Gold is the most common, required for virtually everything.  Wood 	\x8c\xf6P	0x4fec04
SOURCE/KB	?EventWindowHandler@@YIHAAUtag_message@@@Z	78.7435	and ore are used for most buildings.  Gems, Mercury, Sulfur and 	\xbc\xdcP	0x4feb00
SOURCE/KB	?EventWindowHandler@@YIHAAUtag_message@@@Z	78.7435	Crystal are rare magical resources used for the most powerful 	\xbc\xfeP	0x4feef0
SOURCE/KB	?EventWindowHandler@@YIHAAUtag_message@@@Z	78.7435	creatures and buildings.	,mP	0x4fdc90
SOURCE/KB	?AddScoreToHighScore@@YIHHHHHPAD@Z	98.9106	%sSTANDARD.HS	.\x5cDATA\x5c	0x515030
SOURCE/KB	?AddScoreToHighScore@@YIHHHHHPAD@Z	98.9106	.\\DATA\\	%sSTANDARD.HS	0x515038
SOURCE/KB	?AddScoreToHighScore@@YIHHHHHPAD@Z	98.9106	%sCAMPAIGN.HS	.\x5cDATA\x5c	0x515048
SOURCE/KB	?AddScoreToHighScore@@YIHHHHHPAD@Z	98.9106	.\\DATA\\	%sCAMPAIGN.HS	0x515050
SOURCE/KB	?AddScoreToHighScore@@YIHHHHHPAD@Z	98.9106	Please enter your name for the high score list.	\xcf\xee\xe6\xe0\xeb\xf3\xe9\xf1\xf2\xe0, \xe2\xe2\xe5\xe4\xe8\xf2\xe5 \xf1\xe2\xee\xe5 \xe8\xec\xff \xe4\xeb\xff \xf2\xe0\xe1\xeb\xe8\xf6\xfb \xf0\xe5\xea\xee\xf0\xe4\xee\xe2.	0x515060
SOURCE/KB	?ShutDown@@YIXPAD@Z	98.0198	Unexpected Program Termination	\xcd\xe5\xef\xf0\xe5\xe4\xe2\xe8\xe4\xe5\xed\xed\xee\xe5 \xef\xf0\xe5\xf0\xfb\xe2\xe0\xed\xe8\xe5 \xef\xf0\xee\xe3\xf0\xe0\xec\xec\xfb	0x5150ec
SOURCE/KB	?ShutDown@@YIXPAD@Z	98.0198	Bye!	\xcf\xee\xea\xe0!	0x515110
SOURCE/KB	?ShowCongrats@@YIXH@Z	82.886	Cheater!!!	\xccpP	0x4fddc8
SOURCE/KB	?ShowCongrats@@YIXH@Z	82.886	Congratulations!\n\nDays: %d\nBase Score: %d\nDifficulty: %d\n\nScore: 	\xd7\xe8\xf2\xe5\xf0!!!	0x515144
SOURCE/KB	?ShowCongrats@@YIXH@Z	82.886	%d\n\nRating:\n%s\n	\xcf\xee\xe7\xe4\xf0\xe0\xe2\xeb\xff\xe5\xec!\x0a\x0a\xc4\xed\xe5\xe9: %d\x0a\xd1\xf7\xe5\xf2: %d\x0a\xd1\xeb\xee\xe6\xed\xee\xf1\xf2\xfc: %d\x0a\x0a\xce\xf7\xea\xe8: %d\x0a\x0a\xd0\xe5\xe9\xf2\xe8\xed\xe3:\x0a%s\x0a	0x515150
SOURCE/KB	?ShowCongrats@@YIXH@Z	82.886	Congratulations!\n\nDays: %d\n\nRating:\n%s\n	\xcf\xee\xe7\xe4\xf0\xe0\xe2\xeb\xff\xe5\xec!\x0a\x0a\xc4\xed\xe5\xe9: %d\x0a\x0a\xd0\xe5\xe9\xf2\xe8\xed\xe3:\x0a%s\x0a	0x515198
SOURCE/KB	?ShowCongrats@@YIXH@Z	82.886	Congratulations!\n\nDays: %d\n\nRating:\n%s\n	\xcf\xee\xe7\xe4\xf0\xe0\xe2\xeb\xff\xe5\xec!\x0a\x0a\xc4\xed\xe5\xe9: %d\x0a\x0a\xd0\xe5\xe9\xf2\xe8\xed\xe3:\x0a%s\x0a	0x5151c0
SOURCE/KB	?HandleAppSpecificMenuCommands@@YIHH@Z	52.4601	Are you sure you want to restart?  (Your current game will be lost)	\xc2\xfb \xe4\xe5\xe9\xf1\xf2\xe2\xe8\xf2\xe5\xeb\xfc\xed\xee \xf5\xee\xf2\xe8\xf2\xe5 \xed\xe0\xf7\xe0\xf2\xfc \xf1\xed\xe0\xf7\xe0\xeb\xe0?  (\xdd\xf2\xe0 \xe8\xe3\xf0\xe0 \xe1\xf3\xe4\xe5\xf2 \xef\xee\xf2\xe5\xf0\xff\xed\xe0)	0x51522c
SOURCE/KB	?HandleAppSpecificMenuCommands@@YIHH@Z	52.4601	Are you sure you want to load a new game?  (Your current game will be lost)	\xc2\xfb \xe4\xe5\xe9\xf1\xf2\xe2\xe8\xf2\xe5\xeb\xfc\xed\xee \xf5\xee\xf2\xe8\xf2\xe5 \xe7\xe0\xe3\xf0\xf3\xe7\xe8\xf2\xfc \xed\xee\xe2\xf3\xfe \xe8\xe3\xf0\xf3? (\xdd\xf2\xe0 \xe8\xe3\xf0\xe0 \xe1\xf3\xe4\xe5\xf2 \xef\xee\xf2\xe5\xf0\xff\xed\xe0)	0x515270
SOURCE/Netbios	?InitNetHost@@YICXZ	99.9294	NETBIOS is not loaded.	NETBIOS \xed\xe5 \xe7\xe0\xe3\xf0\xf3\xe6\xe5\xed\xe0.	0x515a9c
SOURCE/Netbios	?InitNetHost@@YICXZ	99.9294	Network initialization failed	\xce\xf8\xe8\xe1\xea\xe0 \xe8\xed\xe8\xf6\xe8\xe0\xeb\xe8\xe7\xe0\xf6\xe8\xe8 \xf1\xe5\xf2\xe8.	0x515abc
SOURCE/Netbios	?InitNetGuest@@YICXZ	99.9397	NETBIOS is not loaded.	NETBIOS \xed\xe5 \xe7\xe0\xe3\xf0\xf3\xe6\xe5\xed\xe0.	0x515ad8
SOURCE/Netbios	?InitNetGuest@@YICXZ	99.9397	Network initialization failed	\xce\xf8\xe8\xe1\xea\xe0 \xe8\xed\xe8\xf6\xe8\xe0\xeb\xe8\xe7\xe0\xf6\xe8\xe8 \xf1\xe5\xf2\xe8.	0x515af8
SOURCE/Newgame	?UpdateNewGameWindow@game@@QAEXXZ	87.7824		\xc8\xe3\xf0\xee\xea %d	0x515ef0
SOURCE/Newgame	?UpdateNewGameWindow@game@@QAEXXZ	87.7824	Player %d	hnP	0x4fdca0
SOURCE/Newgame	?UpdateNewGameWindow@game@@QAEXXZ	87.7824	%s %d%%	\xd0\xe5\xe9\xf2\xe8\xed\xe3	0x515efc
SOURCE/Newgame	?UpdateNewGameWindow@game@@QAEXXZ	87.7824	Rating	%s %d%%	0x515f04
SOURCE/Newgame	?ShowScenInfo@game@@QAEXXZ	93.8547	%d	 \xdbP	0x4fea84
SOURCE/Newgame	?ShowScenInfo@game@@QAEXXZ	93.8547	%	%d	0x515f7c
SOURCE/Newgame	?ShowScenInfo@game@@QAEXXZ	93.8547	ngextra.icn	\xf8\xdaP	0x4fea74
SOURCE/Newgame	?ShowScenInfo@game@@QAEXXZ	93.8547	 	ngextra.icn	0x515fa8
SOURCE/Newgame	?ShowScenInfo@game@@QAEXXZ	93.8547		\xc8\xe3\xf0\xee\xea %d	0x515ff4
SOURCE/Newgame	?ShowScenInfo@game@@QAEXXZ	93.8547	Player %d	hnP	0x4fdca0
SOURCE/RECRUIT	?SetupRecruitWin@@YIXPAVheroWindow@@HHHHH@Z	73.8394	%s %s	\xcd\xe0\xed\xff\xf2\xfc	0x5166d0
SOURCE/RECRUIT	?SetupRecruitWin@@YIXPAVheroWindow@@HHHHH@Z	73.8394	Recruit	%s %s	0x5166d8
SOURCE/RECRUIT	?SetupRecruitWin@@YIXPAVheroWindow@@HHHHH@Z	73.8394	%s%d	\xc4\xee\xf1\xf2\xf3\xef\xed\xee: 	0x5166e8
SOURCE/RECRUIT	?SetupRecruitWin@@YIXPAVheroWindow@@HHHHH@Z	73.8394	Available: 	%s%d	0x5166f4
SOURCE/REMOTE	?RemoteMain@@YIXH@Z	97.8466	Player %d	\xc8\xe3\xf0\xee\xea %d	0x516810
SOURCE/REMOTE	?RemoteMain@@YIXH@Z	97.8466	Please enter a 'handle' by which you will be known.	\xcf\xee\xe6\xe0\xeb\xf3\xe9\xf1\xf2\xe0, \xe2\xe2\xe5\xe4\xe8\xf2\xe5 \xe8\xec\xff, \xef\xee\xe4 \xea\xee\xf2\xee\xf0\xfb\xec \xe2\xfb \xe1\xf3\xe4\xe5\xf2\xe5 \xe8\xe7\xe2\xe5\xf1\xf2\xed\xfb.	0x51684c
SOURCE/REMOTE	?TransmitRemoteData@@YIHPADHHCCCC@Z	96.9487	Error sending data.  Keep trying??	\xce\xf8\xe8\xe1\xea\xe0 \xef\xe5\xf0\xe5\xf1\xfb\xeb\xea\xe8 \xe4\xe0\xed\xed\xfb\xf5. \xcf\xf0\xee\xe4\xee\xeb\xe6\xe8\xf2\xfc?	0x516914
SOURCE/SETUP	?PickLoadGame@game@@QAEHXZ	99.9022	At least one player does not have the Heroes II Expansion set.  You will only be able 	\xca\xe0\xea \xec\xe8\xed\xe8\xec\xf3\xec \xf3 \xee\xe4\xed\xee\xe3\xee \xe8\xe3\xf0\xee\xea\xe0 \xed\xe5\xf2 \xc3\xe5\xf0\xee\xe5\xe2 II: \xd6\xe5\xed\xe0 \xc2\xe5\xf0\xed\xee\xf1\xf2\xe8. \xc2\xfb \xec\xee\xe6\xe5\xf2\xe5 \xe2\xfb\xe1\xf0\xe0\xf2\xfc \xea\xe0\xf0\xf2\xf3 \xf2\xee\xeb\xfc\xea\xee \xf1\xf2\xe0\xed\xe4\xe0\xf0\xf2\xed\xee\xe3\xee \xf4\xee\xf0\xec\xe0\xf2\xe0 \xc3\xe5\xf0\xee\xe5\xe2 II.	0x517020
SOURCE/SETUP	?PickLoadGame@game@@QAEHXZ	99.9022	to choose from original Heroes II games.	*.GM%d	0x51709c
SOURCE/SETUP	?PickLoadGame@game@@QAEHXZ	99.9022	*.GM%d	x_mapmnu.bin	0x5170a4
SOURCE/SETUP	?PickLoadGame@game@@QAEHXZ	99.9022	x_mapmnu.bin	*.GX%d	0x5170b4
SOURCE/SETUP	?PickLoadGame@game@@QAEHXZ	99.9022	*.GX%d	*.GM%d	0x5170bc
SOURCE/SETUP	?PickLoadGame@game@@QAEHXZ	99.9022	*.GM%d	.\x5cGAMES\x5c	0x4f9dc4
SOURCE/SPELLS	?Fireball@combatManager@@QAEXHH@Z	99.8147	The cold ring does %d damage.	\xcb\xe5\xe4\xff\xed\xee\xe5 \xea\xee\xeb\xfc\xf6\xee \xed\xe0\xed\xee\xf1\xe8\xf2 %d \xe5\xe4. \xf3\xf0\xee\xed\xe0.	0x51870c
SOURCE/SPELLS	?Fireball@combatManager@@QAEXHH@Z	99.8147	The fireball does %d damage.	\xce\xe3\xed\xe5\xed\xed\xfb\xe9 \xf8\xe0\xf0 \xed\xe0\xed\xee\xf1\xe8\xf2 %d \xe5\xe4. \xf3\xf0\xee\xed\xe0.	0x518734
SOURCE/SPELLS	?MeteorShower@combatManager@@QAEXH@Z	99.75	The meteor shower does %d damage.	\xc7\xe2\xe5\xe7\xe4\xee\xef\xe0\xe4 \xed\xe0\xed\xee\xf1\xe8\xf2 %d \xe5\xe4. \xf3\xf0\xee\xed\xe0.	0x518764
SOURCE/SPELLS	?Armageddon@combatManager@@QAEXXZ	96.4231	The armaggedon does %d damage.	\xc0\xf0\xec\xe0\xe3\xe5\xe4\xe4\xee\xed \xed\xe0\xed\xee\xf1\xe8\xf2 %d \xe5\xe4. \xf3\xf0\xee\xed\xe0.	0x5187b4
SOURCE/SPELLS	?MirrorImage@combatManager@@QAEXH@Z	82.8571	Mirror Image spell failed!	\xd1\xee\xf0\xe2\xe0\xeb\xee\xf1\xfc \xe7\xe0\xea\xeb\xe8\xed\xe0\xed\xe8\xe5 \xf1\xee\xf2\xe2\xee\xf0\xe5\xed\xe8\xff \xf4\xe0\xed\xf2\xee\xec\xee\xe2!	0x51886c
SOURCE/SWAPMGR	?Open@swapManager@@UAEHH@Z	99.7649	%s meets %s	\xc2\xf1\xf2\xf0\xe5\xf7\xe0\xfe\xf2\xf1\xff %s \xe8 %s	0x518afc
SOURCE/SWAPMGR	?Main@swapManager@@UAEHAAUtag_message@@@Z	72.1758	This item can't be traded.	\xcd\xe5\xeb\xfc\xe7\xff \xef\xe5\xf0\xe5\xe4\xe0\xf2\xfc \xfd\xf2\xee\xf2 \xef\xf0\xe5\xe4\xec\xe5\xf2.	0x518b2c
SOURCE/SWAPMGR	?Main@swapManager@@UAEHAAUtag_message@@@Z	72.1758	This item can't be traded.	\xcd\xe5\xeb\xfc\xe7\xff \xef\xe5\xf0\xe5\xe4\xe0\xf2\xfc \xfd\xf2\xee\xf2 \xef\xf0\xe5\xe4\xec\xe5\xf2.	0x518b4c
SOURCE/TOWNMGR	?SetupTown@townManager@@QAEXXZ	95.8899	Town Screen	\xdd\xea\xf0\xe0\xed \xe3\xee\xf0\xee\xe4\xe0	0x5192d0
SOURCE/kbwin	?AppWndProc@@YGJPAXIIJ@Z	68.2086	Are you sure you want to quit?	\xc2\xfb \xe4\xe5\xe9\xf1\xf2\xe2\xe8\xf2\xe5\xeb\xfc\xed\xee \xf5\xee\xf2\xe8\xf2\xe5 \xe2\xfb\xe9\xf2\xe8?	0x515890
SOURCE/netwin	_nb_init	99.8212	C	\xff	0x515c44
